kshkod,telnevclear,user_citycode,rrrdi_plain,residential_area_plain,ethnic_fractionalization,religious_fractionalization,fidesz_cv_14,gini_2016,gini_2011,population,income_pc_2011,income_pc_2016,fragmentation,user,popdensity_residental,sw,jaras_cv,stdist_new,fragm_relstdev_x_clc_new,gini_delta,gini_change,user_rate,county,county_id,km_to_any_border,pct_at_least_hs,pct_over60,pct_unemployed,foreign_2011,foreign_2015,foreign_delta,foreign_change,diversity,radii,d500l,d500div,d1kl,d1kdiv,diversity_com,radii_com,d500l_com,d500div_com,d1kl_com,d1kdiv_com,rrrdi_plain_scaled,stdist_new_scaled,diversity_scaled,radii_scaled,d500div_scaled,log_d500l,log_d500div,diversity_com_scaled,radii_com_scaled,log_d500l_com,log_d500div_com,z_rrrdi_plain,z_fragm_relstdev_x_clc_new,z_stdist_new,z_fragmentation,z_gini_2011,z_gini_2016,z_sw,z_ethnic_fractionalization,z_religious_fractionalization,z_fidesz_cv_14,z_jaras_cv,z_income_pc_2011,z_income_pc_2016,z_population,z_popdensity_residental,z_user,z_residential_area_plain,z_user_rate,z_km_to_any_border,z_pct_at_least_hs,z_pct_over60,z_pct_unemployed,z_foreign_2011,z_foreign_2015,z_foreign_delta,z_diversity,z_radii,z_d500l,z_d500div,z_d1kl,z_d1kdiv,z_rrrdi_plain_scaled,z_stdist_new_scaled,z_diversity_scaled,z_d500div_scaled,z_diversity_com_scaled,z_radii_com_scaled,z_d500l_com,z_d500div_com,ps0,ps1,ps2
350,Sajobabony,70188,.27497509,1985167,.2038146,.75785792,.119335,.4614794,.4335542,2924,569933.63,892639,.2372289,511,.0014014,.33940759,.088367,493.5434,0,1.06441,.062420629,.17476059,Borsod-Abauj-Zemplen,5,45.349998,15.2,.198939,.079575598,1795510,1796810,.00072402786,.00072376587,.17269503,.79898351,3,.066056997,3,.066056997,,,,,,,.018962212,34.034626,.011909005,.055097699,.0045552738,1.0986123,.063966788,,,,,-.7049953110679135,-.4435302960147073,-.9848321436620736,-.9932936124359022,-1.129676031068472,-.6563395428552041,.9782483926850453,.8926069263899802,.9580092665345504,.3387155056060729,.8335031848341625,-.5990761530799649,-.4329668575421575,-.4434478908927034,1.654326939236045,-.413006312844425,-.8530611181805374,-1.826138609781172,-.4881225500118616,-1.239523642919426,-.8015065909938921,.4959836429718673,-.0856811966593644,-.143188318483391,-.072587679957507,1.216620639470045,-1.050882268502822,-.6468170308101704,.2187974186378467,-.4739545345918336,.9392734744973137,-.5833366814716716,-.9623487144742027,1.443761672645132,.3284107385945803,,,,,-1.0929646,-1.1108477,-1.7091107
352,Baja,1822,.81233871,22600000,.17627171,.66073328,.093388401,.51050502,.49627629,37595,637115.19,912209,.35045591,17997,.0016499,.1040092,.050310999,1704.465,0,1.028671,.028267704,.47870728,Baranya,3,52.389999,25.700001,.22256097,.076219514,897950,3717040,3.1394699,1.4205678,.018401403,4.5792098,32,.010593065,16,.0066357017,.029636623,4.7526102,15,.019954123,4,.0048903977,.0479724,100.65662,.0010866888,.27042374,.00062557001,3.4657359,.010537351,.0017501812,.28066385,2.7080503,.019757649,1.287144280905025,-.4435302960147073,.5749935972423091,.9708397995331318,.6057354989111377,.7675496934220715,-1.693871373605477,.5767338140515371,-.1554014155835378,-.1231320375732772,-.7793586239154903,-.268572183799361,-.3499633880400037,1.193321277078428,2.271982902759067,1.177241948605438,.492517264688601,1.600498488321183,-.2857397292684045,-.3500045697041279,-.3884937833328378,.3884791561893584,-.0969969958053922,-.0064467172507596,-.0719629498320786,-.9855915126960351,1.764781140321231,1.365062609013664,-.7046389359500251,1.897360708048675,-.492592891154524,1.226812794508956,.5473505463540171,-.9871603220059508,-.7099199952651536,-1.183646625096086,1.413533416315326,1.607624233165392,-.8881518474861424,1.2545229,1.4414726,1.5876793
359,Abaujszanto,36761,.63353652,5508700,.14286619,.65226507,.1030429,.4656609,.44021401,3185,549357.88,750361,.2409502,989,.00056060002,.35159409,.1328667,666.90747,0,1.0578058,.056196742,.31051806,Borsod-Abauj-Zemplen,5,27.629999,33.5,.212828,.083900228,11780,3000,-.74526781,-1.3675425,.066540651,1.8376498,7,.034733776,5,.025544491,.36620408,2.0075259,1,0,1,0,.040815815,42.965752,.0042869053,.11839125,.0022377358,1.9459101,.034144171,.023592828,.12933557,0,0,.6242804138735116,-.4435302960147073,-.7615164863851515,-.9287407873604072,-.9454107379499454,-.5348928730050485,1.116583157000093,.1936257392273157,-.2524787032846912,.0487173197233952,2.719456964512849,-.7002998637658452,-1.036419470410192,-.4311264478180743,-.4355122400534001,-.3695350404566271,-.6230718751861342,-.2956348403891741,-.9975292230563314,.3107809028916811,-.558667688780304,.6345132765284158,-.1081691979191623,-.2709274183345059,-.0727361607833181,-.2985064919516159,-.2772421494528888,-.3693163908344692,-.3027126841028623,-.1091368049548324,-.0369505336619836,.7802632031432604,-.7599634030620254,-.2683237741468498,-.2839435462221208,2.302296304818293,-.195149307508219,-.7285434908249525,-1.087730383880574,.014354127,.15440613,.1527749
369,Mende,17342,.65457398,20000000,.081529699,.70228612,.095331803,.45365319,.43222919,4229,688360.63,984056,.28554639,1390,.0002103,.2801421,.052717,1046.296,0,1.0495663,.048377,.3286829,Pest,14,93.730003,36.799999,.2100044,.058836494,0,0,0,0,.087081455,2.0882158,12,.087352827,5,.034350581,.21217139,2.1306338,1,0,1,0,.038936678,62.237873,.0051799533,.12421543,.0051960959,2.4849067,.083746143,.012620803,.12673862,0,0,.7022714692424051,-.4435302960147073,-.2728142941567641,-.155136704239537,-1.166336797950457,-.8836422005035939,.3054974052765611,-.5098062604743283,.3209491747838775,-.0885396301447623,-.6773892324221228,-.0164669949497997,-.0452341967614526,-.3818406755195579,-1.306195821408396,-.3330664625748133,.3228091814138173,-.090847855355509,.9026843509034901,.5903439501630324,-.6080360957246469,-.168346166723701,-.1083177117944912,-.2711410514949595,-.0725878240666648,-.0053303604170797,-.0906105883773153,-.0224405908648426,.5733583674191844,-.1091368049548324,.1752485654542636,.6630106402769241,-.3232441748358708,-.0677262336902094,.4977327349923053,.5512332054839684,-.2227559111759097,-.7285434908249525,-1.087730383880574,.24025117,-.040426023,.23335144
381,Heviz,7145,0,5703459,.1200941,.55776173,.076976404,.54953951,.52418298,4975,700455.38,869395,.343126,1938,.00076710002,.2254415,.037478901,900.32251,0,1.0483735,.047239877,.38954774,Zala,20,75.059998,18.4,.43307087,.031496063,110715,155438,.40394342,.33928502,.034693707,.73860741,2,.00078571524,1,0,.041772176,.73896897,4,.017337196,2,.0023681324,0,57.87405,.0022301623,.047478769,.000050506929,.69314718,.00078540674,.0026851767,.047502011,1.3862944,.017188622,-1.72439585671384,-.4435302960147073,-.460847313982234,.8436888386619336,1.377865176889606,1.901258528530097,-.3154352605728389,-.067533968380339,-1.335839587351627,-.4152643407479997,-1.32319927298299,.0430338968679008,-.5315530938787985,-.3466230642794304,.0777511071609253,-.2832291042724843,-.6103594995743982,.5953307168597236,.3659673132066727,-.9684321566247909,3.292116252000731,-1.044134370669867,-.1069218956903283,-.2600721477634285,-.0725074239207339,-.7530536491064486,-1.095852803107364,-.7161921908040957,-.8679245725781105,-.8387722642288349,-.6524924385143992,-1.766522331373092,-.4221313363839387,-.7303119157184057,-.8618667339347546,-1.034427488376144,-1.065074134154533,-.2279361213984501,-.9143260109125474,-1.5476118,-.91026026,-.88338631
393,Cigand,62958,.081564598,8282414,.24545909,.59874779,.0297118,.4662025,.4727746,3253,334197.5,618902,.1624223,566,.00032379999,.41565669,.1074379,729.73657,0,.98609889,-.01399864,.17399323,Borsod-Abauj-Zemplen,5,35.080002,7.4000001,.25773194,.072164945,0,0,0,0,.12206072,.67964089,3,.019719884,2,.0099257622,.24969544,.72102648,2,.097558297,1,0,.0051203021,45.809971,.0076624886,.042665161,.0012379362,1.0986123,.019527966,.015674891,.045263186,.69314718,.093087986,-1.422015757049846,-.4435302960147073,-.6805843663063014,-2.290953458608794,-.0445156822044073,-.5191628338683857,1.843788333714337,1.370203062421543,-.8659864168229589,-1.256570689843513,1.641752264641961,-1.758795012184032,-1.593984779418043,-.4279162634154889,-1.024087418820137,-.4080043881972935,-.4420250726890443,-1.834789737790575,-.7833598538970591,-1.900309155911017,.2264446877905123,.2586003156965858,-.1083177117944912,-.2711410514949595,-.0725878240666648,.4939240459252197,-1.139773418641571,-.6468170308101704,-.55268367432782,-.6563633994103343,-.4133127795228165,-1.447030703514661,-.6955114836473378,.4899038968196561,-.5481167989895951,1.038645586390749,-1.088873777070175,-.5616743676827851,-.1119649964908039,-1.5150061,-1.0386944,-1.530898
396,Ruzsa,45962,0,2807641,.0531075,.45101559,.0195409,.50231338,.47744441,2608,417945.41,643918,.26870871,694,.00089829997,.39683691,.027782099,488.008,0,1.0520877,.050776441,.26610428,Csongrad,6,17.200001,20,.28229666,.095693782,7200,0,-.99986112,-8.8819084,.12611611,2.9002621,6,.044384472,6,.044384472,.1732868,2.9668303,4,.13419285,3,.091952741,0,32.867237,.0084938947,.19533207,.0029892852,1.7917595,.043427691,.01167083,.19981541,1.3862944,.12592125,-1.72439585671384,-.4435302960147073,-.9919624650888878,-.4472177395760421,.0846900205629993,.5296333924625191,1.630156014424768,-.8357636601870312,-2.559548566368462,-1.437611923197333,-1.734162100785518,-1.346791861251589,-1.487882848244518,-.4583658066458942,.403853411731705,-.3963635453821509,-.7993763158407896,-.7963472857248372,-1.2973661863508,-.8328863730816917,.6559405531319517,1.012292815354336,-.1082269393070236,-.2711410514949595,-.072786834562148,.5518060579657086,.5142338965601319,-.4386915508283945,-.1420352248524856,.0732720598636683,.4170337792217277,-1.766522331373092,-.9888025321459418,.6766553551293286,-.0853645032610123,.399623716255218,.5540807810441193,-.2279361213984501,.2544490725643017,-1.9483089,-1.645226,-1.9952866
403,Csorna,9952,.79766542,12800000,.060522702,.52901179,.063522503,.47641641,.46989381,10578,862837.31,1237047,.36646289,5707,.00083490001,.1792005,.039209601,2676.248,3.550056,1.013881,.013785509,.53951597,Gyor-Moson-Sopron,8,39.389999,39.700001,.22053751,.050303247,8304960,7137701,-.1405496,-.15146217,.037968434,4.4978304,12,.013116692,5,.0065031168,.06560079,4.7466931,6,.02797552,1,0,.048742291,163.53531,.0023201061,.27484524,.00080151099,2.4849067,.013031413,.004008614,.29005229,1.7917595,.027591353,1.232746762736593,.5996904628943519,1.826777612143053,1.248510623553872,-.1242219284732631,-.2225122823361492,-.8403389832190075,-.7507230977719698,-1.665421191589767,-.6547427504139454,-1.249850040538946,.8418821654419599,1.027792412989155,-.082113311225228,.2462704820017732,.0595391501827676,-.1471516645778916,2.286044063462034,-.6594579576087007,.8360207535275179,-.4238724601661265,-.4416892228732409,-.0036146732502211,.2371421561727438,-.0726157987973231,-.7063139017862623,1.704166505236854,-.0224405908648426,-.6626222780017971,-.1091368049548324,-.4957877714236326,1.274851694403955,1.972223821698589,-.7101086121872762,-.6634317774447038,-.8232155854651088,1.513336520709576,.1058021248858849,-.8079228738568235,2.2960291,2.3203812,2.3106239
405,Pecel,2943,.46495739,12200000,.088073798,.76913649,.088173397,.52066058,.50018418,15197,879630.88,1243412,.3453052,5552,.0012637,.1502801,.0810415,924.00281,0,1.0409378,.040122021,.36533526,Pest,14,70.220001,24.700001,.23913044,.025362318,985093,915948,-.070191272,-.072776385,.028655412,2.2451632,16,.012122114,8,.0051126857,.098801158,2.3183665,5,.07775104,2,.023548136,.028495368,56.628414,.0017561748,.13759702,.00074291561,2.7725887,.01204923,.0060551255,.14208336,1.6094379,.074876502,-.0006840428560665,-.4435302960147073,-.4303439857224922,.88149121621203,.7138600238534243,1.062505455066585,-1.168628251059821,-.4347558663294608,1.087303753246842,-.2159587130702668,.5230391515234031,.9244991641849096,1.054788687050535,.135943185179798,1.312068522569594,.045442817086306,-.186315068410534,.3223638319752659,.2268292473166722,-.434720664220674,-.0987889204971036,-1.24061485479278,-.0958983587393662,-.2059154294778958,-.072601794806645,-.8392374240132915,.0262900797635419,.2550600491108586,-.6791813184635089,.4380897895006696,-.5292927883950811,.0115038935169398,-.4503582852744147,-.8367795535448545,-.6789142131274331,-.4966057913338937,-.0596349375265072,-.0610669982562826,-.3100745998271349,-.31031692,.070358478,.19975953
407,Ocsa,8544,.64466143,13800000,.062111799,.77029622,.0993663,.4654375,.4476099,9223,712410.81,1023934,.36902961,3068,.00066409999,.1965141,.0332173,1009.28,2.6913929,1.0398284,.03905572,.33264664,Pest,14,90.989998,18.5,.2734375,.0546875,1413210,1184360,-.16193619,-.17666104,.084267624,2.948813,15,.06457413,10,.049705945,.14708085,3.1800814,3,.063903183,3,.063903183,.039212555,61.39106,.0051257121,.17936623,.0039278241,2.7080503,.062574841,.0089464262,.19343349,1.0986123,.061944392,.6655231976370111,.3473634131087423,-.3204957438515549,1.2930352504309,-.7407791766978571,-.5413812003790882,-.6438040290130838,-.7324986827826968,1.100598557937398,-.0167258936446675,-1.503811383019454,.101849431981961,.1239028679706316,-.1460809563061568,-.1782592498581219,-.180462288795054,-.0818793248568209,-.0461614201698233,.8239158894767245,-.9599605148565108,.5010447273075919,-.3012496941117688,-.0905009635980944,-.1868015281900017,-.0726200555450803,-.0454917918926005,.5503965029664752,.1856848891169333,.1941087067794819,.8029075191376708,.545264543267583,.680224505797736,-.3424335313029986,-.0799099492002612,.1626220794812117,-.0351731894097345,.4862383738635824,-.3948052445406176,-.4485790697902146,.23885429,.12576784,.23873064
410,Dusnok,16355,.0129465,3540694,.3288427,.3352378,.0351744,.52516299,.49584779,3194,442055.91,725110,.2380707,932,.00081140001,.34106201,.072133899,571.18372,0,1.0591214,.05743967,.29179713,Baranya,3,60.509998,50.099998,.21376434,.06152242,161090,158808,-.014165906,-.014267201,.057569489,3.6745267,6,.055011604,5,.051401883,0,4.2972159,1,0,1,0,.00085853075,37.877323,.0038176475,.24367157,.0036480248,1.7917595,.053551767,0,.28496441,0,0,-1.676399983497777,-.4435302960147073,-.884821232623925,-.9786910857506361,.5938797070481331,1.193272603727261,.9970284640732477,2.32648033165528,-3.886793988595512,-1.159336827401463,.145523662761117,-1.22817872314037,-1.143518121835787,-.4307015704706733,.1878603569185001,-.3747188532727452,-.7515282313912396,-.5066909827534586,-.0523096050415527,1.717067942599845,-.5422964009564752,-.0823086395159832,-.1062868034603034,-.2598321665131856,-.0725906436222602,-.4265506840788614,1.090937052014232,-.4386915508283945,.0348992202972817,-.1091368049548324,.5861313263279969,-1.712952564824902,-.8752706137584102,-.3737290422294178,.0886917615268238,-1.462964047852303,1.459250210506891,-.7285434908249525,-1.087730383880574,-1.8301501,-1.629819,-1.3178923
414,Hort,32955,.51124477,7584668,.0153802,.52409738,.106579,.44695291,.45637619,3804,704759.5,1074910,.26255289,1010,.0004782,.27922601,.045440499,906.2276,0,.97935194,-.020864215,.26550999,Heves,10,70.769997,30.799999,.31395349,.098837212,0,3000,3000,8.0067005,.11510516,2.8082654,6,.11648565,3,.054209769,.16482028,3.0807765,3,.1137588,3,.1137588,.032272212,57.205418,.0072659878,.17727114,.0073531307,1.7917595,.11018594,.010404244,.19447334,1.0986123,.1077406,.1709147298780754,-.4435302960147073,-.4532407834423535,-.5540018824449483,-.498231015276306,-1.078243549695311,.2950983885705291,-1.268435760943152,-1.721758584134163,.1116595895236366,-.9857766365673836,.064208313535865,.3401105767770594,-.4019043280357164,-.6403205112009095,-.3676252146822677,-.4875685866400625,-.8030471767334594,.2426402715352014,.0820473830637557,1.209436867444927,1.112985402238197,-.1083177117944912,-.2709274183345059,.5245265889296462,.3946482149838928,.4457111053524218,-.4386915508283945,1.058399816441571,-.4739545345918336,.6537925357663805,.2471677677422359,-.4372829985211146,.4008413987617296,1.067677867442903,.1974849640878701,.4972923888496533,-.3948052445406176,.0500703473033124,-.13443176,-.64974606,-.3360714
415,Tarnok,7743,.35472351,43400000,.1021423,.74078351,.0911531,.50518179,.50234741,9140,891358.88,1240058,.2890586,3518,.00021319999,.18572681,.058110099,958.44519,3.1358671,1.0056423,.0056264368,.38490152,Pest,14,70.190002,33.799999,.24728434,.070926517,708903,615365,-.13194734,-.1415029,.12519054,2.3809459,8,.091570452,7,.08361806,.25993019,2.4255049,3,.25993019,3,.25993019,.020170825,54.500557,.0071187736,.13538894,.0052070175,2.0794415,.087617442,.014780544,.13792272,1.0986123,.23105632,-.4093482237391958,.4779767712965723,-.3859776810601523,-.0942109883909707,.7737128899104593,.612942961979138,-.7662557576132467,-.2734125660121636,.7622728710747508,-.1629202222369232,-.4488228242822948,.9821958060533229,1.040563156303973,-.1499992696210772,-1.298987782196661,-.1395374507730685,1.850181930886871,.5429502089546433,.2259668557281184,.3361956666133941,.0437760066304057,.2189301037544177,-.0993803661440427,-.2273202615674414,-.0726140866192058,.5385955113204163,.1274264676739032,-.2999412308405439,.6435789204536128,.2556809246821689,1.362439879216014,-.5079228423883982,-.4985769601704505,.3677739735685858,.5006185131957142,.8959136469231367,-.1038643035375812,-.3948052445406176,1.512057569746915,-.71170282,-.86662132,-.79652852
426,Mezotur,8143,.60491502,16200000,.069827601,.71823728,.1480097,.46296281,.46202609,18115,593217.63,904237,.33050871,5844,.0010708,.162478,.041795898,1343.826,2.043381,1.0020274,.00202534,.32260558,Jasz-Nagykun-Szolnok,11,73.630997,43.900002,.30000001,0,318260,105700,-.66787952,-1.1022575,.036672886,2.5285046,10,.010844055,5,.0037620156,.048662361,2.5367758,12,.061068702,2,.0045969635,.036439519,80.950829,.0022091407,.15231477,.00065323577,2.3025851,.010785679,.0029313753,.15281302,2.4849067,.059276611,.5181734670353375,.1569383906296696,.1104433915219792,.6248184388660565,-.3419082189488238,-.6132556987993306,-1.030164086832933,-.644010703778765,.5038089400132445,.8491229700840692,-1.14023944944459,-.4845290342818634,-.3837755320804314,.2736978629260344,.8326085882935449,.0719984897583499,.0747742904737487,-.1593623969717391,.3248870310807043,1.191828415130263,.9654706268413181,-2.05303875013001,-.1043053157026257,-.2636140431416429,-.072720757562878,-.7248050833933878,.2373340683580832,-.1611909108526932,-.7004601320261821,-.1091368049548324,-.5618396913801496,.5071953459807432,.1008039769323627,-.735033808896133,-.7026099785014297,-.9951358065825375,.0544257758391446,1.10701686373889,-.4769291722806426,.42992043,.72345191,.76180905
434,Morahalom,16143,0,7284333,.032083899,.4864434,.074361697,.51302278,.49990401,6036,555957.81,789112,.29260609,2115,.0008329,.2759988,.027782099,689.16553,0,1.0262426,.025904184,.35039762,Csongrad,6,28.18,17.6,.17378917,.12962963,3429300,6962087,1.030177,.70812297,.1015157,1.8661742,6,.05874943,4,.036910918,.1732868,1.9225931,5,.1732868,3,.091952741,0,43.614658,.0064245411,.11810305,.0037180274,1.7917595,.057088427,.01096666,.12167358,1.6094379,.15980904,-1.72439585671384,-.4435302960147073,-.7328451912693212,-.0326731720115203,.7061081599429983,.8406749433171654,.2584648506530272,-1.076870914573561,-2.153413704263688,-.4618059218112725,-1.734162100785518,-.6678310514967958,-.8720624215252681,-.2965347458802676,.2412993705877204,-.26713200131717,-.5071721547901903,.1539597313330892,-.9817180343429672,-1.036204967604777,-1.241232654907677,2.099350035001258,-.0650835324510789,.2246364982261086,-.0723827795556793,.200687618966561,-.2559960388224292,-.4386915508283945,.0971314535464596,-.291545669773333,.2369446159664582,-1.766522331373092,-.745258740804534,.2118346110979273,.1071882906659628,.287242925600959,-.2765993856596719,-.0610669982562826,.6454615852044189,-1.7760974,-1.5922489,-1.5944455
