metroreg,TIME_PERIOD,area,gdp,population,unemp,metroreg_d,iccs,Nr_Crimes,iccs_d
AT_NM,2014,63345.0,34300.0,3811221.0,,Non-metropolitan regions in Austria,ICCS0101,18,Intentional homicide
AT_NM,2014,63345.0,34300.0,3811221.0,,Non-metropolitan regions in Austria,ICCS0401,407,Robbery
AT_NM,2014,63345.0,34300.0,3811221.0,,Non-metropolitan regions in Austria,ICCS05012,3816,Burglary of private residential premises
AT_NM,2014,63345.0,34300.0,3811221.0,,Non-metropolitan regions in Austria,ICCS050211,351,Theft of a motorized land vehicle
AT_NM,2015,63345.0,35300.0,3824928.0,,Non-metropolitan regions in Austria,ICCS0101,14,Intentional homicide
AT_NM,2015,63345.0,35300.0,3824928.0,,Non-metropolitan regions in Austria,ICCS0401,437,Robbery
AT_NM,2015,63345.0,35300.0,3824928.0,,Non-metropolitan regions in Austria,ICCS05012,3672,Burglary of private residential premises
AT_NM,2015,63345.0,35300.0,3824928.0,,Non-metropolitan regions in Austria,ICCS050211,681,Theft of a motorized land vehicle
AT_NM,2016,63345.0,36100.0,3854796.0,,Non-metropolitan regions in Austria,ICCS0101,15,Intentional homicide
AT_NM,2016,63345.0,36100.0,3854796.0,,Non-metropolitan regions in Austria,ICCS0401,453,Robbery
AT_NM,2016,63345.0,36100.0,3854796.0,,Non-metropolitan regions in Austria,ICCS05012,3140,Burglary of private residential premises
AT_NM,2016,63345.0,36100.0,3854796.0,,Non-metropolitan regions in Austria,ICCS050211,724,Theft of a motorized land vehicle
AT_NM,2017,63345.0,37600.0,3872375.0,81.6,Non-metropolitan regions in Austria,ICCS0101,28,Intentional homicide
AT_NM,2017,63345.0,37600.0,3872375.0,81.6,Non-metropolitan regions in Austria,ICCS0401,368,Robbery
AT_NM,2017,63345.0,37600.0,3872375.0,81.6,Non-metropolitan regions in Austria,ICCS05012,2696,Burglary of private residential premises
AT_NM,2017,63345.0,37600.0,3872375.0,81.6,Non-metropolitan regions in Austria,ICCS050211,687,Theft of a motorized land vehicle
AT_NM,2018,63345.0,39100.0,3879767.0,67.1,Non-metropolitan regions in Austria,ICCS0101,23,Intentional homicide
AT_NM,2018,63345.0,39100.0,3879767.0,67.1,Non-metropolitan regions in Austria,ICCS0401,357,Robbery
AT_NM,2018,63345.0,39100.0,3879767.0,67.1,Non-metropolitan regions in Austria,ICCS05012,2644,Burglary of private residential premises
AT_NM,2018,63345.0,39100.0,3879767.0,67.1,Non-metropolitan regions in Austria,ICCS050211,739,Theft of a motorized land vehicle
AT_NM,2019,63345.0,40000.0,3887961.0,62.9,Non-metropolitan regions in Austria,ICCS0101,31,Intentional homicide
AT_NM,2019,63345.0,40000.0,3887961.0,62.9,Non-metropolitan regions in Austria,ICCS0401,407,Robbery
AT_NM,2019,63345.0,40000.0,3887961.0,62.9,Non-metropolitan regions in Austria,ICCS05012,2145,Burglary of private residential premises
AT_NM,2019,63345.0,40000.0,3887961.0,62.9,Non-metropolitan regions in Austria,ICCS050211,774,Theft of a motorized land vehicle
AT_NM,2020,63345.0,38400.0,3897414.0,77.0,Non-metropolitan regions in Austria,ICCS0101,26,Intentional homicide
AT_NM,2020,63345.0,38400.0,3897414.0,77.0,Non-metropolitan regions in Austria,ICCS0401,325,Robbery
AT_NM,2020,63345.0,38400.0,3897414.0,77.0,Non-metropolitan regions in Austria,ICCS05012,1819,Burglary of private residential premises
AT_NM,2020,63345.0,38400.0,3897414.0,77.0,Non-metropolitan regions in Austria,ICCS050211,546,Theft of a motorized land vehicle
BE,2013,30665.0,35200.0,,416.8,Belgium,ICCS0101,204,Intentional homicide
BE,2013,30665.0,35200.0,,416.8,Belgium,ICCS0401,20909,Robbery
BE,2013,30665.0,35200.0,,416.8,Belgium,ICCS05012,73962,Burglary of private residential premises
BE,2013,30665.0,35200.0,,416.8,Belgium,ICCS050211,12968,Theft of a motorized land vehicle
BE,2014,30665.0,36000.0,11180840.0,423.3,Belgium,ICCS0101,210,Intentional homicide
BE,2014,30665.0,36000.0,11180840.0,423.3,Belgium,ICCS0401,19720,Robbery
BE,2014,30665.0,36000.0,11180840.0,423.3,Belgium,ICCS05012,71158,Burglary of private residential premises
BE,2014,30665.0,36000.0,11180840.0,423.3,Belgium,ICCS050211,13263,Theft of a motorized land vehicle
BE,2015,30665.0,37000.0,11237274.0,421.8,Belgium,ICCS0101,231,Intentional homicide
BE,2015,30665.0,37000.0,11237274.0,421.8,Belgium,ICCS0401,20278,Robbery
BE,2015,30665.0,37000.0,11237274.0,421.8,Belgium,ICCS05012,65716,Burglary of private residential premises
BE,2015,30665.0,37000.0,11237274.0,421.8,Belgium,ICCS050211,12409,Theft of a motorized land vehicle
BE,2016,30665.0,38000.0,11311117.0,389.6,Belgium,ICCS0101,175,Intentional homicide
BE,2016,30665.0,38000.0,11311117.0,389.6,Belgium,ICCS0401,18678,Robbery
BE,2016,30665.0,38000.0,11311117.0,389.6,Belgium,ICCS05012,55367,Burglary of private residential premises
BE,2016,30665.0,38000.0,11311117.0,389.6,Belgium,ICCS050211,11115,Theft of a motorized land vehicle
BE,2017,30665.0,39100.0,11351727.0,353.7,Belgium,ICCS0101,198,Intentional homicide
BE,2017,30665.0,39100.0,11351727.0,353.7,Belgium,ICCS0401,17645,Robbery
BE,2017,30665.0,39100.0,11351727.0,353.7,Belgium,ICCS05012,52331,Burglary of private residential premises
BE,2017,30665.0,39100.0,11351727.0,353.7,Belgium,ICCS050211,10468,Theft of a motorized land vehicle
BE,2018,30666.0,40300.0,11398589.0,300.7,Belgium,ICCS0101,192,Intentional homicide
BE,2018,30666.0,40300.0,11398589.0,300.7,Belgium,ICCS0401,16483,Robbery
BE,2018,30666.0,40300.0,11398589.0,300.7,Belgium,ICCS05012,51337,Burglary of private residential premises
BE,2018,30666.0,40300.0,11398589.0,300.7,Belgium,ICCS050211,9074,Theft of a motorized land vehicle
BE,2019,30666.0,41700.0,11455519.0,273.7,Belgium,ICCS0101,146,Intentional homicide
BE,2019,30666.0,41700.0,11455519.0,273.7,Belgium,ICCS0401,16092,Robbery
BE,2019,30666.0,41700.0,11455519.0,273.7,Belgium,ICCS05012,47069,Burglary of private residential premises
BE,2019,30666.0,41700.0,11455519.0,273.7,Belgium,ICCS050211,8634,Theft of a motorized land vehicle
BE,2020,30666.0,39800.0,11522440.0,282.4,Belgium,ICCS0101,145,Intentional homicide
BE,2020,30666.0,39800.0,11522440.0,282.4,Belgium,ICCS0401,11828,Robbery
BE,2020,30666.0,39800.0,11522440.0,282.4,Belgium,ICCS05012,33775,Burglary of private residential premises
BE,2020,30666.0,39800.0,11522440.0,282.4,Belgium,ICCS050211,6561,Theft of a motorized land vehicle
BE001MC,2008,2663.0,41900.0,,,Bruxelles / Brussel,ICCS0101,65,Intentional homicide
BE001MC,2008,2663.0,41900.0,,,Bruxelles / Brussel,ICCS0401,10108,Robbery
BE001MC,2008,2663.0,41900.0,,,Bruxelles / Brussel,ICCS05012,18462,Burglary of private residential premises
BE001MC,2008,2663.0,41900.0,,,Bruxelles / Brussel,ICCS050211,5700,Theft of a motorized land vehicle
BE001MC,2009,2663.0,,,,Bruxelles / Brussel,ICCS0101,45,Intentional homicide
BE001MC,2009,2663.0,,,,Bruxelles / Brussel,ICCS0401,9931,Robbery
BE001MC,2009,2663.0,,,,Bruxelles / Brussel,ICCS05012,21217,Burglary of private residential premises
BE001MC,2009,2663.0,,,,Bruxelles / Brussel,ICCS050211,5401,Theft of a motorized land vehicle
BE001MC,2010,2664.0,,,,Bruxelles / Brussel,ICCS0101,56,Intentional homicide
BE001MC,2010,2664.0,,,,Bruxelles / Brussel,ICCS0401,9964,Robbery
BE001MC,2010,2664.0,,,,Bruxelles / Brussel,ICCS05012,21016,Burglary of private residential premises
BE001MC,2010,2664.0,,,,Bruxelles / Brussel,ICCS050211,4800,Theft of a motorized land vehicle
BE001MC,2011,2664.0,,,,Bruxelles / Brussel,ICCS0101,48,Intentional homicide
BE001MC,2011,2664.0,,,,Bruxelles / Brussel,ICCS0401,12305,Robbery
BE001MC,2011,2664.0,,,,Bruxelles / Brussel,ICCS05012,21290,Burglary of private residential premises
BE001MC,2011,2664.0,,,,Bruxelles / Brussel,ICCS050211,4729,Theft of a motorized land vehicle
BE001MC,2012,2664.0,,,,Bruxelles / Brussel,ICCS0101,58,Intentional homicide
BE001MC,2012,2664.0,,,,Bruxelles / Brussel,ICCS0401,11236,Robbery
BE001MC,2012,2664.0,,,,Bruxelles / Brussel,ICCS05012,22064,Burglary of private residential premises
BE001MC,2012,2664.0,,,,Bruxelles / Brussel,ICCS050211,4113,Theft of a motorized land vehicle
BE001MC,2013,2681.0,,,,Bruxelles / Brussel,ICCS0101,66,Intentional homicide
BE001MC,2013,2681.0,,,,Bruxelles / Brussel,ICCS0401,9003,Robbery
BE001MC,2013,2681.0,,,,Bruxelles / Brussel,ICCS05012,22435,Burglary of private residential premises
BE001MC,2013,2681.0,,,,Bruxelles / Brussel,ICCS050211,3742,Theft of a motorized land vehicle
BE001MC,2014,2681.0,,3182288.0,,Bruxelles / Brussel,ICCS0101,60,Intentional homicide
BE001MC,2014,2681.0,,3182288.0,,Bruxelles / Brussel,ICCS0401,8427,Robbery
BE001MC,2014,2681.0,,3182288.0,,Bruxelles / Brussel,ICCS05012,21820,Burglary of private residential premises
BE001MC,2014,2681.0,,3182288.0,,Bruxelles / Brussel,ICCS050211,4010,Theft of a motorized land vehicle
BE001MC,2015,2681.0,,3205144.0,,Bruxelles / Brussel,ICCS0101,64,Intentional homicide
BE001MC,2015,2681.0,,3205144.0,,Bruxelles / Brussel,ICCS0401,9405,Robbery
BE001MC,2015,2681.0,,3205144.0,,Bruxelles / Brussel,ICCS05012,21176,Burglary of private residential premises
BE001MC,2015,2681.0,,3205144.0,,Bruxelles / Brussel,ICCS050211,3560,Theft of a motorized land vehicle
BE001MC,2016,2681.0,,3236373.0,142.7,Bruxelles / Brussel,ICCS0101,48,Intentional homicide
BE001MC,2016,2681.0,,3236373.0,142.7,Bruxelles / Brussel,ICCS0401,8369,Robbery
BE001MC,2016,2681.0,,3236373.0,142.7,Bruxelles / Brussel,ICCS05012,17823,Burglary of private residential premises
BE001MC,2016,2681.0,,3236373.0,142.7,Bruxelles / Brussel,ICCS050211,3342,Theft of a motorized land vehicle
BE001MC,2017,2681.0,49500.0,3246784.0,127.3,Bruxelles / Brussel,ICCS0101,43,Intentional homicide
BE001MC,2017,2681.0,49500.0,3246784.0,127.3,Bruxelles / Brussel,ICCS0401,8179,Robbery
BE001MC,2017,2681.0,49500.0,3246784.0,127.3,Bruxelles / Brussel,ICCS05012,16602,Burglary of private residential premises
BE001MC,2017,2681.0,49500.0,3246784.0,127.3,Bruxelles / Brussel,ICCS050211,3440,Theft of a motorized land vehicle
BE001MC,2018,2681.0,51100.0,3265847.0,111.7,Bruxelles / Brussel,ICCS0101,51,Intentional homicide
BE001MC,2018,2681.0,51100.0,3265847.0,111.7,Bruxelles / Brussel,ICCS0401,7787,Robbery
BE001MC,2018,2681.0,51100.0,3265847.0,111.7,Bruxelles / Brussel,ICCS05012,16426,Burglary of private residential premises
BE001MC,2018,2681.0,51100.0,3265847.0,111.7,Bruxelles / Brussel,ICCS050211,3043,Theft of a motorized land vehicle
BE001MC,2019,2681.0,53200.0,3290046.0,105.1,Bruxelles / Brussel,ICCS0101,39,Intentional homicide
BE001MC,2019,2681.0,53200.0,3290046.0,105.1,Bruxelles / Brussel,ICCS0401,7296,Robbery
BE001MC,2019,2681.0,53200.0,3290046.0,105.1,Bruxelles / Brussel,ICCS05012,15327,Burglary of private residential premises
BE001MC,2019,2681.0,53200.0,3290046.0,105.1,Bruxelles / Brussel,ICCS050211,2982,Theft of a motorized land vehicle
BE001MC,2020,2681.0,49500.0,3314298.0,108.5,Bruxelles / Brussel,ICCS0101,49,Intentional homicide
BE001MC,2020,2681.0,49500.0,3314298.0,108.5,Bruxelles / Brussel,ICCS0401,5416,Robbery
BE001MC,2020,2681.0,49500.0,3314298.0,108.5,Bruxelles / Brussel,ICCS05012,11446,Burglary of private residential premises
BE001MC,2020,2681.0,49500.0,3314298.0,108.5,Bruxelles / Brussel,ICCS050211,2278,Theft of a motorized land vehicle
BE002M,2008,1000.0,42300.0,,,Antwerpen,ICCS0101,25,Intentional homicide
BE002M,2008,1000.0,42300.0,,,Antwerpen,ICCS0401,2660,Robbery
BE002M,2008,1000.0,42300.0,,,Antwerpen,ICCS05012,6816,Burglary of private residential premises
BE002M,2008,1000.0,42300.0,,,Antwerpen,ICCS050211,1615,Theft of a motorized land vehicle
BE002M,2009,1000.0,39200.0,,,Antwerpen,ICCS0101,28,Intentional homicide
BE002M,2009,1000.0,39200.0,,,Antwerpen,ICCS0401,2815,Robbery
BE002M,2009,1000.0,39200.0,,,Antwerpen,ICCS05012,7337,Burglary of private residential premises
BE002M,2009,1000.0,39200.0,,,Antwerpen,ICCS050211,1854,Theft of a motorized land vehicle
BE002M,2010,1000.0,41100.0,,,Antwerpen,ICCS0101,22,Intentional homicide
BE002M,2010,1000.0,41100.0,,,Antwerpen,ICCS0401,2769,Robbery
BE002M,2010,1000.0,41100.0,,,Antwerpen,ICCS05012,7581,Burglary of private residential premises
BE002M,2010,1000.0,41100.0,,,Antwerpen,ICCS050211,1789,Theft of a motorized land vehicle
BE002M,2011,1000.0,42100.0,,,Antwerpen,ICCS0101,32,Intentional homicide
BE002M,2011,1000.0,42100.0,,,Antwerpen,ICCS0401,3039,Robbery
BE002M,2011,1000.0,42100.0,,,Antwerpen,ICCS05012,7674,Burglary of private residential premises
BE002M,2011,1000.0,42100.0,,,Antwerpen,ICCS050211,1701,Theft of a motorized land vehicle
BE002M,2012,1000.0,43000.0,,,Antwerpen,ICCS0101,26,Intentional homicide
BE002M,2012,1000.0,43000.0,,,Antwerpen,ICCS0401,2819,Robbery
BE002M,2012,1000.0,43000.0,,,Antwerpen,ICCS05012,8109,Burglary of private residential premises
BE002M,2012,1000.0,43000.0,,,Antwerpen,ICCS050211,1508,Theft of a motorized land vehicle
BE002M,2013,1004.0,43100.0,,,Antwerpen,ICCS0101,23,Intentional homicide
BE002M,2013,1004.0,43100.0,,,Antwerpen,ICCS0401,2462,Robbery
BE002M,2013,1004.0,43100.0,,,Antwerpen,ICCS05012,6692,Burglary of private residential premises
BE002M,2013,1004.0,43100.0,,,Antwerpen,ICCS050211,1408,Theft of a motorized land vehicle
BE002M,2014,1004.0,43900.0,1024987.0,,Antwerpen,ICCS0101,12,Intentional homicide
BE002M,2014,1004.0,43900.0,1024987.0,,Antwerpen,ICCS0401,2188,Robbery
BE002M,2014,1004.0,43900.0,1024987.0,,Antwerpen,ICCS05012,6415,Burglary of private residential premises
BE002M,2014,1004.0,43900.0,1024987.0,,Antwerpen,ICCS050211,1240,Theft of a motorized land vehicle
BE002M,2015,1004.0,45800.0,1030055.0,,Antwerpen,ICCS0101,17,Intentional homicide
BE002M,2015,1004.0,45800.0,1030055.0,,Antwerpen,ICCS0401,1882,Robbery
BE002M,2015,1004.0,45800.0,1030055.0,,Antwerpen,ICCS05012,6320,Burglary of private residential premises
BE002M,2015,1004.0,45800.0,1030055.0,,Antwerpen,ICCS050211,1194,Theft of a motorized land vehicle
BE002M,2016,1004.0,46800.0,1036031.0,32.3,Antwerpen,ICCS0101,8,Intentional homicide
BE002M,2016,1004.0,46800.0,1036031.0,32.3,Antwerpen,ICCS0401,1732,Robbery
BE002M,2016,1004.0,46800.0,1036031.0,32.3,Antwerpen,ICCS05012,4866,Burglary of private residential premises
BE002M,2016,1004.0,46800.0,1036031.0,32.3,Antwerpen,ICCS050211,1018,Theft of a motorized land vehicle
BE002M,2017,1004.0,48300.0,1041811.0,33.7,Antwerpen,ICCS0101,18,Intentional homicide
BE002M,2017,1004.0,48300.0,1041811.0,33.7,Antwerpen,ICCS0401,1625,Robbery
BE002M,2017,1004.0,48300.0,1041811.0,33.7,Antwerpen,ICCS05012,4977,Burglary of private residential premises
BE002M,2017,1004.0,48300.0,1041811.0,33.7,Antwerpen,ICCS050211,882,Theft of a motorized land vehicle
BE002M,2018,1004.0,49100.0,1047030.0,23.3,Antwerpen,ICCS0101,11,Intentional homicide
BE002M,2018,1004.0,49100.0,1047030.0,23.3,Antwerpen,ICCS0401,1410,Robbery
BE002M,2018,1004.0,49100.0,1047030.0,23.3,Antwerpen,ICCS05012,4782,Burglary of private residential premises
BE002M,2018,1004.0,49100.0,1047030.0,23.3,Antwerpen,ICCS050211,651,Theft of a motorized land vehicle
BE002M,2019,1004.0,50100.0,1053033.0,21.5,Antwerpen,ICCS0101,13,Intentional homicide
BE002M,2019,1004.0,50100.0,1053033.0,21.5,Antwerpen,ICCS0401,1405,Robbery
BE002M,2019,1004.0,50100.0,1053033.0,21.5,Antwerpen,ICCS05012,4205,Burglary of private residential premises
BE002M,2019,1004.0,50100.0,1053033.0,21.5,Antwerpen,ICCS050211,702,Theft of a motorized land vehicle
BE002M,2020,1004.0,47900.0,1059946.0,24.1,Antwerpen,ICCS0101,15,Intentional homicide
BE002M,2020,1004.0,47900.0,1059946.0,24.1,Antwerpen,ICCS0401,1027,Robbery
BE002M,2020,1004.0,47900.0,1059946.0,24.1,Antwerpen,ICCS05012,3121,Burglary of private residential premises
BE002M,2020,1004.0,47900.0,1059946.0,24.1,Antwerpen,ICCS050211,492,Theft of a motorized land vehicle
BE003M,2008,1278.0,35200.0,,,Gent,ICCS0101,5,Intentional homicide
BE003M,2008,1278.0,35200.0,,,Gent,ICCS0401,725,Robbery
BE003M,2008,1278.0,35200.0,,,Gent,ICCS05012,1964,Burglary of private residential premises
BE003M,2008,1278.0,35200.0,,,Gent,ICCS050211,635,Theft of a motorized land vehicle
BE003M,2009,1278.0,34800.0,,,Gent,ICCS0101,13,Intentional homicide
BE003M,2009,1278.0,34800.0,,,Gent,ICCS0401,747,Robbery
BE003M,2009,1278.0,34800.0,,,Gent,ICCS05012,2272,Burglary of private residential premises
BE003M,2009,1278.0,34800.0,,,Gent,ICCS050211,639,Theft of a motorized land vehicle
BE003M,2010,1278.0,36400.0,,,Gent,ICCS0101,5,Intentional homicide
BE003M,2010,1278.0,36400.0,,,Gent,ICCS0401,789,Robbery
BE003M,2010,1278.0,36400.0,,,Gent,ICCS05012,2692,Burglary of private residential premises
BE003M,2010,1278.0,36400.0,,,Gent,ICCS050211,690,Theft of a motorized land vehicle
BE003M,2011,1278.0,37300.0,,,Gent,ICCS0101,7,Intentional homicide
BE003M,2011,1278.0,37300.0,,,Gent,ICCS0401,892,Robbery
BE003M,2011,1278.0,37300.0,,,Gent,ICCS05012,3535,Burglary of private residential premises
BE003M,2011,1278.0,37300.0,,,Gent,ICCS050211,708,Theft of a motorized land vehicle
BE003M,2012,1278.0,38100.0,,,Gent,ICCS0101,8,Intentional homicide
BE003M,2012,1278.0,38100.0,,,Gent,ICCS0401,839,Robbery
BE003M,2012,1278.0,38100.0,,,Gent,ICCS05012,3605,Burglary of private residential premises
BE003M,2012,1278.0,38100.0,,,Gent,ICCS050211,589,Theft of a motorized land vehicle
BE003M,2013,1286.0,39200.0,,,Gent,ICCS0101,9,Intentional homicide
BE003M,2013,1286.0,39200.0,,,Gent,ICCS0401,766,Robbery
BE003M,2013,1286.0,39200.0,,,Gent,ICCS05012,3566,Burglary of private residential premises
BE003M,2013,1286.0,39200.0,,,Gent,ICCS050211,551,Theft of a motorized land vehicle
BE003M,2014,1286.0,40100.0,625402.0,,Gent,ICCS0101,7,Intentional homicide
BE003M,2014,1286.0,40100.0,625402.0,,Gent,ICCS0401,701,Robbery
BE003M,2014,1286.0,40100.0,625402.0,,Gent,ICCS05012,4038,Burglary of private residential premises
BE003M,2014,1286.0,40100.0,625402.0,,Gent,ICCS050211,502,Theft of a motorized land vehicle
BE003M,2015,1286.0,41700.0,629182.0,,Gent,ICCS0101,11,Intentional homicide
BE003M,2015,1286.0,41700.0,629182.0,,Gent,ICCS0401,553,Robbery
BE003M,2015,1286.0,41700.0,629182.0,,Gent,ICCS05012,2934,Burglary of private residential premises
BE003M,2015,1286.0,41700.0,629182.0,,Gent,ICCS050211,446,Theft of a motorized land vehicle
BE003M,2016,1286.0,43100.0,634725.0,12.5,Gent,ICCS0101,4,Intentional homicide
BE003M,2016,1286.0,43100.0,634725.0,12.5,Gent,ICCS0401,525,Robbery
BE003M,2016,1286.0,43100.0,634725.0,12.5,Gent,ICCS05012,2779,Burglary of private residential premises
BE003M,2016,1286.0,43100.0,634725.0,12.5,Gent,ICCS050211,403,Theft of a motorized land vehicle
BE003M,2017,1286.0,44900.0,638941.0,10.8,Gent,ICCS0101,8,Intentional homicide
BE003M,2017,1286.0,44900.0,638941.0,10.8,Gent,ICCS0401,442,Robbery
BE003M,2017,1286.0,44900.0,638941.0,10.8,Gent,ICCS05012,2267,Burglary of private residential premises
BE003M,2017,1286.0,44900.0,638941.0,10.8,Gent,ICCS050211,459,Theft of a motorized land vehicle
BE003M,2018,1286.0,45700.0,641782.0,8.4,Gent,ICCS0101,6,Intentional homicide
BE003M,2018,1286.0,45700.0,641782.0,8.4,Gent,ICCS0401,489,Robbery
BE003M,2018,1286.0,45700.0,641782.0,8.4,Gent,ICCS05012,2142,Burglary of private residential premises
BE003M,2018,1286.0,45700.0,641782.0,8.4,Gent,ICCS050211,316,Theft of a motorized land vehicle
BE003M,2019,1286.0,46800.0,646069.0,8.0,Gent,ICCS0101,8,Intentional homicide
BE003M,2019,1286.0,46800.0,646069.0,8.0,Gent,ICCS0401,480,Robbery
BE003M,2019,1286.0,46800.0,646069.0,8.0,Gent,ICCS05012,2073,Burglary of private residential premises
BE003M,2019,1286.0,46800.0,646069.0,8.0,Gent,ICCS050211,404,Theft of a motorized land vehicle
BE003M,2020,1286.0,45700.0,649850.0,8.3,Gent,ICCS0101,2,Intentional homicide
BE003M,2020,1286.0,45700.0,649850.0,8.3,Gent,ICCS0401,346,Robbery
BE003M,2020,1286.0,45700.0,649850.0,8.3,Gent,ICCS05012,1449,Burglary of private residential premises
BE003M,2020,1286.0,45700.0,649850.0,8.3,Gent,ICCS050211,298,Theft of a motorized land vehicle
BE004M,2008,555.0,21700.0,,,Charleroi,ICCS0101,13,Intentional homicide
BE004M,2008,555.0,21700.0,,,Charleroi,ICCS0401,1609,Robbery
BE004M,2008,555.0,21700.0,,,Charleroi,ICCS05012,5471,Burglary of private residential premises
BE004M,2008,555.0,21700.0,,,Charleroi,ICCS050211,2323,Theft of a motorized land vehicle
BE004M,2009,555.0,,,,Charleroi,ICCS0101,14,Intentional homicide
BE004M,2009,555.0,,,,Charleroi,ICCS0401,1601,Robbery
BE004M,2009,555.0,,,,Charleroi,ICCS05012,6081,Burglary of private residential premises
BE004M,2009,555.0,,,,Charleroi,ICCS050211,1842,Theft of a motorized land vehicle
BE004M,2010,555.0,,,,Charleroi,ICCS0101,15,Intentional homicide
BE004M,2010,555.0,,,,Charleroi,ICCS0401,1615,Robbery
BE004M,2010,555.0,,,,Charleroi,ICCS05012,5784,Burglary of private residential premises
BE004M,2010,555.0,,,,Charleroi,ICCS050211,1684,Theft of a motorized land vehicle
BE004M,2011,555.0,,,,Charleroi,ICCS0101,15,Intentional homicide
BE004M,2011,555.0,,,,Charleroi,ICCS0401,1632,Robbery
BE004M,2011,555.0,,,,Charleroi,ICCS05012,6267,Burglary of private residential premises
BE004M,2011,555.0,,,,Charleroi,ICCS050211,1387,Theft of a motorized land vehicle
BE004M,2012,555.0,,,,Charleroi,ICCS0101,12,Intentional homicide
BE004M,2012,555.0,,,,Charleroi,ICCS0401,1550,Robbery
BE004M,2012,555.0,,,,Charleroi,ICCS05012,6918,Burglary of private residential premises
BE004M,2012,555.0,,,,Charleroi,ICCS050211,1472,Theft of a motorized land vehicle
BE004M,2013,559.0,,,,Charleroi,ICCS0101,17,Intentional homicide
BE004M,2013,559.0,,,,Charleroi,ICCS0401,1697,Robbery
BE004M,2013,559.0,,,,Charleroi,ICCS05012,6784,Burglary of private residential premises
BE004M,2013,559.0,,,,Charleroi,ICCS050211,1306,Theft of a motorized land vehicle
BE004M,2014,559.0,,554542.0,,Charleroi,ICCS0101,24,Intentional homicide
