v1,v2,kshkod,telnevclear,user_citycode,rrrdi_plain,rrrdi_convex,residential_area_plain,rail_length,has_rail,roma,hungarian,german,ethnic_fractionalization,religious_fractionalization,roman_catholic,evangelical,reformed,atheists,agnostic,no_response,turnout_14,n_precincts_14,fidesz_cv_14,fidesz_share_14,jobbik_share_14,turnout_18,n_precincts_18,fidesz_cv_18,fidesz_share_18,jobbik_share_18,gini_2016,gini_2011,gini_2006,population,income_pc_2006,income_pc_2011,income_pc_2016,fragmentation,density,transitivity,avgpl,ad_ast,gend_ast,logpop,logincome,logincome1,logincome2,gini_1,gini_2,loggini_1,loggini_2,transitivity2,fragmentation2,avgpl2,gini_2011d,ginif,ginia,ginit,income_1,income_2,logincome_1,logincome_2,lograil,ethnich_r,rightwing,avgpl_w,fragmentation_w,transitivity_w,fragmentation_w2,avgpl_w2,transitivity_w2,count,max_math,min_math,max_lit,min_lit,avgmath,varmath,cvmath,logmath,bpties,bpties2,bpties_w,bpties_w2,z_rightwing,z_rrrdi_convex,z_residential_area_plain,z_has_rail,z_lograil,z_religious_fractionalization,z_roman_catholic,z_evangelical,z_reformed,z_ethnic_fractionalization,z_ethnich_r,z_cvmath,z_avgmath,v98,telnev,user,connection,pop,size_km2,connectins,avrgconins,math_cv_2006,math_cv_2011,math_cv_2017,cr,cr2,lr,lr2,transitivity_cr,transitivity_cr2,avgpl_lr,avgpl_lr2,popdensity,popdensity_residental,c_l,trans_lat_scaled,sw,jaras_cv,user_rate,objectid,shape_length,shape_area,centerx,centery,stddist,clc_polycount,rel_stdev,fragm_relstdev_x_clc,stdist_new,clc_polycount_new,rel_stdev_new,fragm_relstdev_x_clc_new,clc_pc,rrrdi_pc,geo_pc,town_poi,h,v143,h_private,h_public,z_rrrdi_plain,z_rail_length,z_fragm_relstdev_x_clc_new,z_stdist_new,pc1,z_fragmentation,z_pc1,z_gini_2011,z_gini_2016,z_sw
301,23,1936,Babolna,15943,0,0,3804193,260.01199,1,.0020361,.98429322,.0072717001,.0310994,.7097227,.41097689,.0165441,.094800398,.0105042,.1670168,.28991601,.56245732,4,.064422101,.3980583,.16626211,.69577563,4,.0606509,.41961989,.2259887,.4294014,.41878691,.40608171,3673,878275.88,1022466,1458820,.29591671,.082363598,.33851829,2.170876,.0225044,0.0421157,8.2087641,14.19314,13.83773,13.68572,1.031287,1.025346,.030808,.025029801,.1145947,.087566704,4.7127018,0,0,0,0,1.164174,1.426766,.15201209,.35541049,5.5645661,.0157068,.56432039,.2644583,.0360489,.041238599,.0012995,.069938198,.0017006,2,1503.663,1503.663,1573.736,1573.736,1503.663,4.1300002e-11,2.7000000e-14,7.31566,.1392715,.019396501,.0169662,.00028790001,-1.897583,-1.58542,-.69072688,.54364669,-.45730481,.47555101,.1276309,-.0623971,-.29020301,-1.0492539,-.93039232,-.37547061,.52934808,378,BÃÂ¡bolna,1490,357043,3654,3355,148031,99.349998,NA,NA,NA,.1333553,.017783601,1.380729,1.906412,2.53847,6.44383,1.572268,2.4720261,1.089121,.00096049998,.74684662,.45326349,.28828639,.040897202,.4077723,1550,3952.5149,1243158,4919084,2758061,677.76208,1,0,0,629.07031,1,0,0,-1.180709,-.7245639,-1.5007679,6.0100002,1.2543041,1.141717,.1200112,1.249918,-1.7171906,-.62848246,-.44297108,-.80853772,-1.685717,.022546429,-1.0424669,-1.5400017,-1.5901989,.3968846362224369
157,24,1071,Bacsalmas,11144,.43993941,.46932349,12200000,32717.51,1,.020508699,.91717011,.032909401,.1566523,.61804879,.54961491,.0017773,.069460899,.0097749,.1053021,.25251779,.49028271,6,.1030342,.43027031,.2082883,.60425037,6,.099610701,.4952077,.22492009,.49055269,.4954347,.45354161,7221,429656.19,481400.31,741922,.24927031,.056883901,.2830039,2.233423,.016779499,0.0507313,8.8847485,13.517,13.08445,12.97074,1.092369,.99014592,.088348597,-.0099029997,.080091201,.0621357,4.9881811,1,0,2,0,1.1204309,1.5411741,.1137138,.43254459,10.3957,.0828299,.63855863,.2513772,.028055999,.0318528,.0007871,.063190497,.0010146,2,1580.157,1580.157,1554.296,1554.296,1580.157,3.6000001e-12,2.0000000e-15,7.3652802,.2598936,.067544699,.0292517,.0008557,-.91709191,.12957761,-.1027604,.54364669,.70208758,-.55747479,.87585372,-.3881163,-.48106951,.31926939,.1936702,-.37547061,1.389791,201,BÃÂ¡csalmÃÂ¡s,2446,582174,6697,10832,280912,114.85,0.1181734,0.0365301,0.0134453,.093904696,.0088181002,1.435091,2.0594871,3.0137351,9.0825977,1.556294,2.42205,.61826068,.00054739998,.74727309,.37871549,.2433444,.040187601,.36523819,782,5647.7832,2538254,5041090,2602232,2244.4709,2,.69696039,1.393921,898.88397,1,0,0,-1.007041,.73195601,-.3475889,13.01,2.4169619,1.348932,1.375566,.1839613,-.089607738,.28788716,-.44297108,-.46090883,-.3782559,-.78654349,-.23391774,.57949579,.18612617,-.113602799569548
123,26,913,Bag,14747,.39928359,.39928359,4763403,15596.2,1,.053395402,.93127048,.0060240999,.1297923,.53605872,.64464098,.024974,.035900101,.0075441999,.0556712,.20681579,.64919353,4,.043979101,.48706001,.2287785,.71227843,4,.0195456,.54079688,.21015181,.47618341,.4507781,.42511261,3923,614265.31,688650.38,915972,.41709551,.0594672,.3647196,2.5824239,.0255193,0.0446579,8.2746115,13.72774,13.44249,13.32818,1.0603729,1.0563591,.058621101,.054827899,.1330204,.1739687,6.6689119,0,0,0,0,1.121096,1.330097,.1143069,.28525189,9.6548462,.068729497,.71583849,.31209001,.050406698,.044076901,.0025408,.097400203,.0019428,1,1406.229,1406.229,1464.849,1464.849,1406.229,3.2200001e-10,2.2900001e-13,7.2486668,.66387659,.44073221,.080230497,.0064368998,.1035723,-.1263617,-.62382078,.54364669,.52429563,-1.48138,1.388705,.1235441,-.73386163,.0264966,-.0424596,-.37547061,-.56664819,358,Bag,1758,359740,3883,2355,151810,86.349998,NA,NA,NA,.098241001,.0096512996,1.45041,2.103689,3.7125001,13.78265,1.780478,3.1701031,1.648832,.00081519998,.74637049,.48865759,.27445301,.0561857,.4527427,643,4777.0742,1815947,5031863,2770186,1115.814,2,.1595948,.31918949,760.30463,1,0,0,-1.096239,.55080032,-.45415679,12.01,2.2905431,1.278376,.93944389,.57321638,-.24001645,-.19549724,-.44297108,-.63945496,-.78043181,2.124414,-.48262793,-.65536785,-.23127317,.2397540048118884
447,28,2921,Baj,20548,.77917182,.73731267,31100000,1552.072,1,.0010665,.85780299,.13615359,.2456287,.68336511,.45725581,.0086206999,.066810302,.0111351,.169181,.27227011,.62864971,3,.13029671,.42888239,.2148041,.71740162,3,.090175897,.4377082,.2385077,.46871981,.46341959,.44151831,2837,696868.38,851859.31,1235997,.36143571,.059267402,.31508961,2.389159,.023388,0.0314715,7.9505019,14.02739,13.65518,13.45435,1.0496041,1.0114371,.048413299,.0113723,.099281497,.13063569,5.7080808,1,0,2,0,1.222411,1.450941,.2008249,.37221211,7.34799,.142197,.64368647,.30050409,.045460701,.0396314,.0020667,.090302698,.0015706,1,1468.8199,1468.8199,1524.488,1524.488,1468.8199,2.0199999e-09,1.3700000e-12,7.2922149,.90490961,.81886131,.1138179,.0129545,-.849365,1.108861,1.211834,.54364669,-.029312201,.1785408,.37739569,-.2371676,-.50103438,1.289109,1.187848,-.37547061,.137417,491,Baj,906,158145,2870,2113,36946,40.779999,NA,NA,NA,.090020403,.0081037004,1.547045,2.393347,3.5002019,12.25141,1.544337,2.3849781,1.358258,.000092299997,.74228972,.42448339,.27486441,.050623201,.3156794,2437,3602.4031,1032675,4947993,2761552,1157.4399,3,1.028016,3.084048,573.34747,2,1.259117,2.518234,.51006818,.78400582,1.089013,7.0100002,.86309922,1.245189,.0311113,1.3238879,1.1654034,-.59200388,.29766759,-.88033122,-.15056559,1.1589849,-.093111493,-.30579996,-.44807622,.2444269189663513
26,29,352,Baja,1822,.81233871,.85042071,22600000,57542.539,1,.0125577,.90598208,.046934001,.17627171,.66073328,.47948271,.0062324,.0325961,.0122994,.14795101,.29239979,.61265218,32,.093388401,.44191441,.1685642,.63202339,32,.1361983,.4735204,.1832203,.51050502,.49627629,.47506589,37595,560877.81,637115.19,912209,.35045591,.0088451998,.1157993,2.621455,.042759102,0.0449908,10.53463,13.72362,13.36471,13.23726,1.044647,1.028671,.043679502,.0282676,.0134095,.1228193,6.872026,1,0,3,0,1.1359251,1.4317811,.1274475,.35891879,10.9603,.094017901,.61047858,.24884181,.033266999,.0109923,.0011067,.0619222,.0001208,16,1589.421,1325.53,1594.922,1312.124,1457.475,17409.631,11.94506,7.284461,1.1417249,1.3035361,.1083783,.0117459,-1.287954,1.52218,.62211102,.54364669,.83758259,-.076485701,.49735329,-.28984669,-.75874847,.53311968,.38102701,1.249565,.0098000998,24,Baja,17997,4389556,37330,17761,2352451,130.71001,0.2698822,0.0490632,0.0476018,.0145261,.00021100001,1.7602741,3.0985661,7.971787,63.549389,1.489231,2.217808,2.1017959,.0016499,.74760461,.1548938,.1040092,.050310999,.48210561,133,10709.33,9126495,5011456,2604801,2436.958,2,1.123642,2.2472839,1704.465,1,0,0,-.48852241,1.4074579,.62855279,75.010002,3.288517,1.186082,1.121971,1.127176,1.2881063,.98877001,-.44297108,.57700455,1.095444,.9685384,.67743516,.60276771,.76570207,-1.696284447097299
114,30,873,Bakonycsernye,38961,.193691,.22864769,5901067,0,0,.0115518,.95841348,.0057759001,.080832303,.75316322,.2096986,.33682829,.0396461,.0065531,.0891219,.28014421,.61332798,3,.018591501,.56603771,.21925829,.73280859,3,.026269799,.58886999,.2220329,.4308477,.43209481,.40176409,3151,631402.63,773927.88,1220648,.3424021,.084051698,.3684938,2.2455001,.0094550997,0.037964,8.0554752,14.01489,13.55923,13.3557,1.0754941,.99711388,.072779797,-.0028901999,.1357877,.1172392,5.0422678,0,0,0,0,1.225728,1.577211,.2035352,.4556582,0,.0415865,.78529602,.27875441,.042505499,.045744501,.0018067,.077703997,.0020926001,1,1413.901,1413.901,1372.7419,1372.7419,1413.901,7.9300000e-10,5.6099998e-13,7.254108,.88686949,.78653753,.1100952,.012121,1.020923,-.74989778,-.54446727,-1.836318,-1.7927099,.96505928,-.95865881,7.0022502,-.70564508,-.50716662,-.49700391,-.37547061,-.48034269,449,Bakonycsernye,885,177165,3097,3813,57820,65.330002,NA,NA,NA,.147646,.0217993,1.3925869,1.939298,2.4957931,6.2289839,1.612466,2.6000481,.81222129,.00052479998,.74519819,.49449101,.30666751,.050164901,.2857604,605,7502.9829,4479680,4931670,2723125,1576.672,2,1.094977,2.189954,1194.152,1,0,0,-.81698948,-2.855197,-.99306089,6.0100002,2.258086,1.403028,1.258634,.094604298,-1.0006188,-.63582337,-.44297108,-.080484487,-1.004853,.82884365,-.62141269,-1.1720061,-1.5481865,.6056722280233491
8,31,232,Baktaloranthaza,28152,.44265139,.38491121,6386057,11690.01,1,.20483769,.78644592,.0010896,.3395111,.75905222,.2630235,.0015322,.33503571,.0012767999,.0592441,.1933095,.80400729,3,.047161002,.71771628,.1445401,.86497581,3,.073860601,.76946628,.131671,.4662241,.45579511,.44255841,3820,410995,510322.09,788319,.27344859,.097105399,.3812916,2.109251,.0048455,0.0366643,8.2480059,13.57766,13.1428,12.92634,1.02991,1.022881,.029471001,.022623001,.1453833,.074774198,4.4489422,0,0,0,0,1.241675,1.5447479,.216461,.43486071,9.3665752,.2135541,.86225641,.25572869,.033153299,.046228301,.0010991,.065397203,.0021371001,2,1244.611,1244.611,1264.084,1264.084,1244.611,1.8899999e-09,1.5100000e-12,7.1265779,.1750076,.0306277,.021218199,.00045019999,2.0373671,-.1788809,-.51063871,.54364669,.45511529,1.03142,-.67086661,-.39352199,1.5193371,2.3124249,2.3828149,-.37547061,-2.384613,322,BaktalÃÂ³rÃÂ¡nthÃÂ¡za,1201,277677,4302,3525,116818,97.269997,NA,NA,NA,.1619771,.026236599,1.345368,1.810015,2.3539841,5.5412402,1.567788,2.457958,1.220425,.00067370001,.74677902,.51058161,.32567,.076695703,.27917251,29,4531.4292,1633990,5218366,2838481,1290.675,2,.60651118,1.213022,721.2085,1,0,0,-1.121403,.5734818,-.34048009,2.01,.99777973,1.439492,1.439492,0,-.0795746,-.30578038,-.44297108,-.68982655,-.79908311,-.367167,-.49416211,-.5166353,-.52057159,.8215179377698243
202,32,1365,Balassagyarmat,1922,.73468119,.7449019,17600000,22074.699,1,.029538499,.95614398,.0045177001,.084871501,.63769817,.51645601,.0656408,.019600701,.016120199,.073639899,.29144531,.67167532,16,.115981,.37601921,.2358353,.55959469,16,.072409399,.4022387,.24508031,.4669272,.4555389,.44118431,16240,769016.63,830385.38,1183939,.29929999,.0179056,.1609927,2.5031221,.034336001,0.0470817,9.6952324,13.98436,13.62965,13.55287,1.032537,1.025,.032018501,.024692399,.0259187,.089580499,6.2656212,0,0,0,0,1.079802,1.425771,.076777399,.3547124,10.00223,.043855999,.61185449,.25818071,.030870801,.016605301,.00095299998,.066657297,.0002757,12,1655.246,1385.376,1611.303,1402.955,1520.311,18207.529,11.97619,7.3266702,.9162271,.83947212,.094502904,.0089307996,-1.2697819,1.1365941,.27154559,.54364669,.60766268,-.3360559,.69689667,1.02055,-.85663497,-.46313971,-.45899811,1.2538,.71661019,85,Balassagyarmat,7373,1572986,16133,2374,824957,111.89,0.1248924,0.0958198,0.0691412,.030351,.00092119997,1.645934,2.7091,5.3043652,28.13628,1.5207911,2.3128059,6.7957029,.00091659999,.74720079,.21546111,.14167701,.073932201,.45701361,1042,5736.083,2618243,5012001,2816872,1196.647,2,1.0067869,2.0135751,912.9375,1,0,0,-.99799538,1.133705,.42499509,44.009998,2.6183369,1.191656,1.2125241,1.030175,1.0008076,-.01259036,-.44297108,-.44280222,-.081702098,.081229992,-.050525531,-.52372015,-.500148,-1.268423114461212
67,34,583,Balatonalmadi,5345,.62368768,.74910003,22800000,12026.38,1,.0021557,.95181328,.032335799,.092978902,.72490901,.4103497,.0238207,.1085426,.0170148,.14761791,.2680122,.66830891,8,.095412597,.49731019,.1456465,.75970668,8,.087594002,.51233119,.17569759,.55424231,.54876238,.53222549,9340,723386.19,873288.88,1169774,.34560731,.0249169,.2174453,2.6204569,.030409601,0.0438446,9.1420612,13.97232,13.68002,13.4917,1.0310709,1.009986,.030598201,.0099363001,.047282498,.1194444,6.8667932,1,0,3,0,1.207224,1.339504,.1883232,.292299,9.3949413,.048186701,.64295667,.2866374,.037804101,.023785099,.0014291001,.082161002,.0005657,3,1617.316,1607.995,1629.436,1613.226,1612.655,21.72023,.0134686,7.3856368,.82661247,.68328822,.0904186,.0081754997,-.85900372,1.151934,.63083827,.54364669,.46192271,.64667767,.1242459,.098105602,-.1866919,-.37476861,-.38647509,-.3736383,1.755344,153,BalatonalmÃÂ¡di,3200,677024,9167,4988,198472,62.02,0.0641987,0.0655969,0.0333337,.038764101,.0015027,1.674238,2.8030729,5.6094561,31.46599,1.565164,2.449738,1.837811,.00040290001,.74494088,.29189599,.1864955,.070448399,.34907821,345,6264.811,3123166,4928839,2691494,1493.443,2,.2326346,.46526921,997.08832,1,0,0,-.94383103,.86294818,.1340564,54.009998,3.035032,1.221387,1.043317,.99185753,.59018028,-.29628366,-.44297108,-.334382,-.33136061,.88443857,-.20491719,2.0541358,2.0361845,-.7593385007683351
520,35,3385,Balatonboglar,7942,.74564707,.39602369,18800000,9933.4219,1,.0010056,.96319389,.0293644,.0713863,.61784679,.54691309,.026334099,.051796298,.0085455002,.079002403,.27049181,.6406154,6,.099259399,.45533139,.1892411,.73049182,6,.077103801,.50525999,.20919751,.55359888,.54279131,.51304811,6155,514318.5,601837,844200,.31435561,.046711501,.2505593,2.3161831,.0275105,0.043086,8.7250204,13.64614,13.30774,13.1506,1.057974,1.0199111,.056355398,.019715499,.06278,.098819397,5.3647041,1,0,2,0,1.170164,1.402706,.15714391,.3384029,9.2037611,.036806099,.6445725,.26546451,.036029201,.0287173,.0012981,.070471399,.00082469999,2,1473.676,1473.676,1487.495,1487.495,1473.676,8.6800001e-10,5.8899999e-13,7.295516,.77350241,.598306,.088653401,.0078593995,-.83766383,-.13827389,.35272679,.54364669,.41604251,-.55975169,.86127251,.1535458,-.61412573,-.61012721,-.577057,-.37547061,.1920394,229,BalatonboglÃÂ¡r,2238,528622,5932,3204,180098,80.470001,NA,NA,NA,.071914896,.0051716999,1.518055,2.304491,3.4841101,12.13902,1.525757,2.327934,1.851436,.00031609999,.74610448,.33582339,.2201028,.098251902,.37727579,2854,11273.48,10100000,4905906,2658281,2035.136,2,.75057667,1.501153,1794.254,2,.69248283,1.384966,.65759093,1.024699,.7547943,27.01,2.590543,1.1790071,1.2631201,.6853472,1.0413765,-.35537395,-.035638239,.69268912,.59719789,.34237245,.36931399,1.889021,2.0174942,-.3775995992745776
324,36,2117,Balatonfured,2944,.52531809,.53160262,12600000,13646.83,1,.0052052001,.95759022,.0276474,.082213201,.72817332,.39716309,.028368801,.13120569,.0114863,.1387604,.27659571,.65341938,8,.0529637,.47726479,.15687869,.48563841,8,.070548899,.4558768,.1852797,.54626578,.51995611,.4971596,13764,668404.38,744238.69,1048098,.27780929,.0185377,.17120101,2.5777559,.0339946,0.0552544,9.5298119,13.86249,13.52012,13.41265,1.045853,1.0506001,.044833198,.049361501,.0293098,.077178001,6.644825,1,0,3,0,1.113456,1.408282,.1074685,.3423706,9.5213356,.0424098,.63414347,.27049389,.0291516,.017964801,.00084980001,.073166899,.00032270001,5,1570.2531,1524.224,1557.571,1536.639,1547.238,529.66711,.34233069,7.3442268,1.172659,1.375129,.1230516,.0151417,-.97540373,.35715729,-.076332502,.54364669,.49225521,.68346089,.053078599,.1984248,-.015985399,-.4921149,-.4832164,-.32889909,1.019501,100,BalatonfÃÂ¼red,5722,1192402,13532,4645,464114,81.110001,0.0241451,0.049877,0.0218001,.0283504,.00080370001,1.700166,2.890563,6.0387549,36.466572,1.516179,2.298799,2.91324,.0010729,.74613529,.2294503,.1513346,.040631998,.42284951,1716,6151.4678,3011179,4919699,2681844,1445.287,2,.81855607,1.637112,979.04901,2,.81855607,1.637112,.27490169,.72808611,.2320729,109.01,2.851099,1.238217,1.220505,1.129238,.22625591,-.25053364,.0385205,-.3576239,-.2097535,-.2915298,-.12971395,1.2575724,1.804482,-1.158724389720232
5,37,221,Balatonfuzfo,13744,.63060129,.63060129,6661715,11039.36,1,.0023678001,.97684819,.0176269,.0454478,.73831552,.34919509,.016572,.1067708,.019176099,.202178,.29450759,.65571553,5,.16279911,.41407871,.1776398,.71163583,5,.073701903,.470099,.1809901,.4932017,.50243711,.4760505,4523,665407.88,719233.81,1015662,.2934877,.048062399,.2989957,2.414233,.017623199,0.0377183,8.4169312,13.83105,13.48594,13.40816,1.055428,.9816187,.053946499,-.0185523,.089398503,.086135,5.8285198,1,0,2,0,1.080891,1.412145,.0777862,.34510979,9.3093128,.0231518,.59171838,.28683051,.034868699,.035523102,.0012157999,.082271703,.0012618999,2,1469.91,1469.91,1464.064,1464.064,1469.91,2.9800000e-09,2.0300001e-12,7.2929559,1.1750571,1.380758,.1396063,.019489899,-1.535727,.71891749,-.49141121,.54364669,.4413732,.79774892,-.20580269,-.0617828,-.20003749,-.89285612,-.80571562,-.37547061,.1496693,323,BalatonfÃÂ±zfÃÂ,1627,354583,4299,925,100516,61.779999,0.0361714,NA,NA,.075943403,.0057673999,1.53517,2.356746,3.9370861,15.50064,1.572616,2.4731209,4.6475682,.00064530002,.74492109,.40137899,.2552301,.070448399,.37846011,20,6439.1641,3299424,4930879,2694561,1387.3979,2,1.063326,2.126651,1024.838,2,1.223394,2.446789,.76043111,.86029023,.68404609,17.01,2.7794809,1.336648,1.386129,.45255309,.61575758,-.32415009,.2766549,-.29862919,.069186904,-.01958514,.042785969,.77312952,.26307467,.0214046096781046
53,38,514,Balatonkenese,20543,.76896602,.410882,32100000,10215.15,1,.0013793,.97482759,.021724099,.049233101,.75222647,.3243494,.0213755,.2091078,.0142503,.1390954,.28066921,.63967752,4,.0550851,.51123291,.1868493,.71570963,3,.067755498,.53830779,.17455029,.4907327,.54371327,.47619671,3573,611247.5,734783.88,997593,.29460961,.0879208,.36067471,2.23334,.0155283,0.0347206,8.1811609,13.8131,13.50733,13.32326,1.141783,.90255791,.1325911,-.1025224,.1300862,.086794801,4.9878082,1,0,2,0,1.202105,1.357668,.18407451,.30576879,9.2317257,.025172399,.69808209,.2729857,.036010701,.044086002,.0012968,.074521199,.0019436,1,1537.067,1537.067,1524.806,1524.806,1537.067,1.1500000e-10,7.4999997e-14,7.3376312,.74329841,.55249238,.090854898,.0082545998,-.1309422,-.083978899,1.2853611,.54364669,.4227536,.95450431,-.3398934,.04417,.57080168,-.85159719,-.77187812,-.37547061,.90508473,435,Balatonkenese,1096,235674,3195,6557,74867,68.309998,NA,NA,NA,.124652,.0155381,1.4234591,2.0262351,2.8934529,8.3720684,1.568953,2.4616129,.4872655,.0000994,.74540848,.4838618,.30839789,.070448399,.343036,282,13139.73,13700000,4938808,2690919,2647.7209,3,.2299764,.68992919,2091.28,2,.32680419,.65360838,.43683091,1.065829,.65694058,26.01,2.3657341,1.137678,1.163319,.2219155,1.1276464,-.34741995,-.25073808,1.0753785,.72919172,-.00012544999,.45094043,1.9145156,.19135499,.625327309277799
521,39,3386,Balatonlelle,8342,.73382092,.37952691,18200000,7565.8779,1,.0026147,.95864028,.0282862,.080186203,.65763569,.47286671,.0230105,.065771803,.0084372004,.088974103,.3252157,.62079209,5,.045670699,.47248799,.2212919,.71421182,5,.064654604,.53051472,.21691179,.55075598,.54105562,.51105398,5142,474593.19,562531.88,794316,.2991316,.050117001,.2873517,2.3494079,.0222032,0.0330785,8.5451965,13.58524,13.2402,13.07021,1.058705,1.017929,.057046901,.017769899,.082571,.0894797,5.5197182,1,0,2,0,1.185293,1.412037,.16998979,.34503359,8.9315357,.0413597,.69377989,.274939,.0350058,.033627301,.0012254,.0755914,.0011308,1,1509.1429,1509.1429,1474.551,1474.551,1509.1429,4.3300000e-10,2.8700000e-13,7.3192968,.83049393,.68972021,.097188398,.0094456002,-.18776301,-.1985565,.3157458,.54364669,.3507129,-.1113902,.46164751,.080235697,-.50885707,-.51420861,-.50080192,-.37547061,.59098852,286,Balatonlelle,2061,490383,4735,4323,159628,77.449997,NA,NA,NA,.075159401,.0056488998,1.513235,2.289881,3.8232319,14.6171,1.552573,2.4104819,1.095304,.0002597,.74595213,.38521469,.24811371,.098251902,.4352693,2855,5810.8179,2686913,4908216,2660055,1045.3051,2,.18475971,.36951941,924.83221,2,1.073241,2.1464829,.52691191,.96303397,.88932908,34.009998,3.030653,1.26388,1.216504,.4853577,.99762493,-.42221662,.18833175,-.42747703,.055836,.078309357,.03452963,1.841025,1.9349134,-.0594291208162929
245,40,1660,Balatonszabadi,37556,0,0,5531956,1248.839,1,.0156716,.96604478,.0164179,.066238903,.62977731,.54732227,.0151566,.1165376,.0074099,.087571599,.22162341,.55852419,4,.1074944,.45937741,.2710706,.65529162,4,.069660001,.49239919,.2551223,.50650412,.48252219,.45753771,3026,522713.19,655516.5,887154,.1946841,.085898697,.3875531,2.2495451,.0023735999,0.0293671,8.0149965,13.69577,13.39318,13.16679,1.054606,1.049701,.053167701,.048505601,.1501974,.037901901,5.0604529,1,0,2,0,1.254065,1.353367,.2263906,.3025957,7.1307702,.033955202,.73044801,.28066701,.024289999,.048353501,.00059000001,.078773998,.0023381,1,1491.7061,1491.7061,1530.976,1530.976,1491.7061,3.0000000e-09,2.0100000e-12,7.3076758,.77221447,.59631521,.0963462,.0092826001,.29652551,-1.58542,-.57021332,.54364669,-.081441604,-.42531341,.86348081,-.093001798,-.126471,-.66623437,-.62479877,-.37547061,.39485061,474,Balatonszabadi,779,166780,2956,4134,41134,52.799999,NA,NA,NA,.13556761,.0183786,1.4288419,2.0415881,2.858743,8.1724129,1.574384,2.4786839,.71504599,.00053429999,.7440533,.52086741,.33083889,.032223102,.2635318,1308,7173.8198,4095246,4939691,2676538,1431.531,1,0,0,1141.7629,1,0,0,-.8507098,-.4768883,-1.5007679,5.0100002,1.925965,1.38929,.70140767,.77466208,-1.7171906,-.60056502,-.44297108,-.14798272,-1.312036,-1.7333506,-.81137776,.22243345,.64948374,.8802303079549805
