DATAFLOW,LAST UPDATE,freq,unit,landuse,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2009,12647,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2010,12647,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2011,12647,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2012,12647,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2013,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2014,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2015,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2016,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2017,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2018,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2019,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2020,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2021,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES501M:Granada,2022,12648,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES510M:Guipúzcoa,2018,1980,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES510M:Guipúzcoa,2019,1980,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES510M:Guipúzcoa,2020,1980,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES510M:Guipúzcoa,2021,1980,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES510M:Guipúzcoa,2022,1980,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES522M:Cádiz,2018,7436,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES522M:Cádiz,2019,7436,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES522M:Cádiz,2020,7436,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES522M:Cádiz,2021,7436,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES522M:Cádiz,2022,7436,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2007,351673.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2008,351673.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2009,351673.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2010,351673.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2011,351673.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2012,351673.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2013,351664,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2014,351664,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2015,351664,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2016,351664,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2017,351664,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2018,328476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2019,328476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2020,328476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2021,328476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,ES_NM:Non-metropolitan regions in Spain,2022,328476,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2013,338441,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2014,338441,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2015,338441,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2016,338441,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2017,338441,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2018,338411,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2019,338411,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2020,338411,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2021,338411,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI:Finland,2022,338411,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1990,9590.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1991,9590.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1992,9590.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1993,9590.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1994,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1995,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1996,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1997,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1998,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,1999,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2000,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2001,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2002,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2003,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2004,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2005,9590,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2006,9595.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2007,9594.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2008,9594.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2009,9594.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2010,9568.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2011,9567.9,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2012,9567.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2013,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2014,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2015,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2016,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2017,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2018,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2019,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2020,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2021,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI001MC:Helsinki,2022,9568,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1990,14656.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1991,14159.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1992,14159.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1993,14159.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1994,14159.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1995,14159.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1996,14159.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1997,14159.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1998,14159.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,1999,14159.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2000,14159.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2001,14160.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2002,14160.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2003,14160.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2004,14160.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2005,14160.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2006,14161.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2007,14469.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2008,14469.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2009,14469.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2010,14469.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2011,14468.9,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2012,14468.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2013,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2014,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2015,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2016,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2017,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2018,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2019,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2020,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2021,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI002M:Tampere,2022,14613,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1990,10855,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1991,10855.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1992,10855.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1993,10855.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1994,10855.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1995,10855.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1996,10855.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1997,10855.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1998,10855.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,1999,10855.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2000,10855.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2001,10855,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2002,10855,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2003,10855,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2004,10854.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2005,10854.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2006,10927.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2007,10910.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2008,10910.3,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2009,10910.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2010,10910.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2011,10909.1,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2012,10908.2,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2013,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2014,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2015,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2016,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2017,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2018,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2019,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2020,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2021,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI003M:Turku,2022,10910,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1990,303042.9,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1991,303539.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1992,303539.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1993,303539.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1994,303539.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1995,303539.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1996,303539.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1997,303539.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1998,303539.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,1999,303539.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2000,303539.6,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2001,303539.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2002,303539.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2003,303539.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2004,303539.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2005,303539.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2006,303751.4,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2007,303442.8,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2008,303445,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2009,303450.9,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2010,303492.5,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2011,303484.9,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2012,303487.7,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2013,303350,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2014,303350,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2015,303350,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2016,303350,
ESTAT:MET_D3AREA(1.0),10/03/23 23:00:00,A:Annual,KM2:Square kilometre,TOTAL:Total area,FI_NM:Non-metropolitan regions in Finland,2017,303350,
