DATAFLOW,LAST UPDATE,freq,unit,ipc,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE513M:Kassel,2012,4,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE520M:Oldenburg (Oldenburg),2006,2.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE520M:Oldenburg (Oldenburg),2007,4.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE520M:Oldenburg (Oldenburg),2010,2.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,1987,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,1996,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2000,1.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2001,1.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2002,0.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2003,1.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2004,0.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2007,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2008,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2009,0.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2010,0.39,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2011,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE523M:Paderborn,2012,1,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE527M:Bremerhaven,1996,0.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE527M:Bremerhaven,2005,1.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE532M:Ulm,1998,1.1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE532M:Ulm,2001,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE532M:Ulm,2002,1.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE532M:Ulm,2003,1.96,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE532M:Ulm,2007,5.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE533M:Pforzheim,1987,0.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE537M:Reutlingen,1984,1.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE537M:Reutlingen,1992,0.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE537M:Reutlingen,1999,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE537M:Reutlingen,2010,0.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE537M:Reutlingen,2011,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE542M:Hildesheim,1999,0.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE542M:Hildesheim,2008,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE542M:Hildesheim,2009,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE542M:Hildesheim,2012,0.11,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE544M:Zwickau,1999,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE544M:Zwickau,2007,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE546M:Wuppertal,1997,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE546M:Wuppertal,1998,0.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DE546M:Wuppertal,2012,0.2,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,1996,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,1997,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,2003,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,2005,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,2007,1.11,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,2009,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,2010,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK002M:Århus,2011,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK003M:Odense,1990,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK003M:Odense,1994,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK003M:Odense,2003,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK003M:Odense,2004,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK003M:Odense,2009,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK003M:Odense,2010,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK004M:Aalborg,1999,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK004M:Aalborg,2002,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,DK004M:Aalborg,2005,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL001MC:Athina,1983,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL001MC:Athina,1984,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL001MC:Athina,2000,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL001MC:Athina,2001,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL001MC:Athina,2002,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL001MC:Athina,2005,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL001MC:Athina,2007,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,EL002M:Thessaloniki,2004,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,1980,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,1995,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,1996,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,1997,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,1998,7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,1999,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2000,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2001,4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2002,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2003,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2004,6.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2005,11,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2006,16.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2007,23.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2008,19.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2009,25.47,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2010,25.34,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2011,23.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES001MC:Madrid,2012,30.67,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,1991,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,1999,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,2005,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,2008,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,2009,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,2010,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,2011,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES002M:Barcelona,2012,2,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES003M:Valencia,2006,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES003M:Valencia,2009,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES003M:Valencia,2010,0.38,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES004M:Sevilla,2005,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES004M:Sevilla,2006,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES004M:Sevilla,2012,0.88,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES005M:Zaragoza,2004,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES005M:Zaragoza,2010,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES006M:Málaga - Marbella,2010,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES007M:Murcia - Cartagena,2005,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES007M:Murcia - Cartagena,2012,1,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES009M:Valladolid,2012,0.5,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES010M:Palma de Mallorca,2007,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES012M:Vitoria/Gasteiz,2001,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES012M:Vitoria/Gasteiz,2002,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES013M:Oviedo - Gijón,2008,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES013M:Oviedo - Gijón,2010,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES014M:Pamplona/Iruña,1998,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES014M:Pamplona/Iruña,2011,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES015M:Santander,2006,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES019M:Bilbao,2000,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES019M:Bilbao,2008,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES021M:Alicante/Alacant - Elche/Elx,1993,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES021M:Alicante/Alacant - Elche/Elx,1995,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES021M:Alicante/Alacant - Elche/Elx,2006,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES026M:A Coruña,2007,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES026M:A Coruña,2009,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES026M:A Coruña,2010,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES510M:Guipúzcoa,2006,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES510M:Guipúzcoa,2009,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES510M:Guipúzcoa,2012,0.67,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,ES522M:Cádiz,2012,0.29,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,1984,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,1985,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,1990,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,1991,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,1993,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2003,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2006,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2007,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2008,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2009,1.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2010,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2011,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI001MC:Helsinki,2012,0.67,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),1984,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),1993,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),2002,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),2003,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),2004,0.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),2006,1.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),2007,1.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI002M_10:Tampere (NUTS 2010),2008,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FI003M:Turku,1984,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,1987,21.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,1988,28.24,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,1990,31.09,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,1992,36.16,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,1997,16.79,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,1998,18.62,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2000,24.84,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2004,35.97,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2005,19.68,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2006,36.56,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2007,50.24,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2008,40.82,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2009,59.73,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2010,57.69,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2011,69.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR001MC:Paris,2012,59.22,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,1985,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,1987,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,1989,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2001,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2002,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2003,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2004,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2005,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2006,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2007,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2008,0.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2009,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR003M:Lyon,2010,1.35,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1979,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1980,7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1981,5.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1982,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1983,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1984,4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1985,11,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1986,10.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1987,14.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1988,2.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1989,9.8,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,AVI:Aviation,FR004M:Toulouse,1990,6.17,
